id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply
hRpghvXz,True,1497350000000.0,1497350000000.0,154,outoftime,black,10+0,s-a,1895,j0hncap0ne,1977,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nb5 d6 c4 a6 N5c3 Nf6 Na3 Bg4 f3 Be6 Bg5 Be7 Bxf6 Bxf6 Nd5 Nd4 Nc2 Nxc2+ Qxc2 Bg5 Qb3 Bxd5 exd5 Qa5+ Qc3 Qxc3+ bxc3 Ke7 Rb1 Rab8 Bd3 Be3 Ke2 Bc5 Rb3 g6 Rhb1 b6 g4 Rhf8 Rf1 f5 h3 Kd7 Rbb1 Rbe8 Kd1 e4 fxe4 fxe4 Rxf8 Rxf8 Bxe4 Rf4 Bg2 Rf2 Be4 Rh2 Rc1 Rxh3 Rc2 Rg3 Rh2 Rxg4 Rxh7+ Kd8 Bd3 g5 Rg7 Rg1+ Kc2 g4 Bf5 g3 Be4 Re1 Bd3 Re3 Kd2 a5 Rg6 Rf3 Be4 Rf2+ Kd3 Rxa2 Rxg3 a4 Rg2 Rxg2 Bxg2 Kc7 Kc2 Kb7 Kb2 Ka6 Ka2 Kb7 Bf1 Kc7 Be2 Kd7 Bd3 Ke7 Be2 Kf6 Bd3 Ke5 Kb1 Kf4 Ka2 Ke3 Bg6 Kd2 Be8 Kxc3 Bxa4 Kxc4 Bb3+ Kd4 Kb2 b5 Kc2 b4 Kb2 Kd3 Ka2 Kc3 Ba4 Bd4 Bc6 b3+ Kb1 b2 Bb7 Kc4 Bc6 Kb3 Bb7 Bc3 Bc6 Bd2 Bb7 Bc1 Bc6 Kc3,B32,Sicilian Defense: Kalashnikov Variation,10
jbGMdkj6,False,1496550000000.0,1496550000000.0,114,outoftime,draw,8+0,bekzodjon,1804,alejandro555,1779,e4 e6 d4 d5 e5 c5 c3 Qb6 Nf3 Nc6 Be2 cxd4 cxd4 Nge7 O-O Nf5 b3 Ncxd4 Nxd4 Qxd4 Qxd4 Nxd4 Bd3 a6 Be3 Bc5 Nc3 O-O Kh1 b6 Na4 Bd7 Nxc5 bxc5 Bxd4 cxd4 Rfd1 Bb5 Bxb5 axb5 Rxd4 Rfc8 Rb4 Rab8 a4 bxa4 Rxb8 Rxb8 bxa4 Ra8 a5 Kf8 Kg1 Ke7 f3 Kd7 Kf2 Kc6 Ke3 Ra7 Kd4 Kb5 g4 Rxa5 Rxa5+ Kxa5 h4 Kb5 f4 g6 h5 gxh5 gxh5 h6 f5 exf5 Kxd5 f4 Ke4 f3 Kxf3 Kc5 Kf4 Kd5 Kf5 Kd4 Kf6 Ke4 e6 fxe6 Kxe6 Kf4 Kf6 Kg4 Kg6 Kf4 Kxh6 Kf5 Kg7 Kg5 h6 Kh5 h7 Kg5 h8=Q Kf5 Kf7 Ke4 Qh5 Kd4 Ke6 Ke4 Qf5+ Kd4,C02,French Defense: Advance Variation #2,7
7jrmhsEI,False,1504200000000.0,1504200000000.0,83,outoftime,white,10+0,axelpro446,1501,deebs,1500,e4 e5 Nf3 Qf6 d4 exd4 Qxd4 b6 Qxf6 Nxf6 Nc3 Bb4 e5 Nd5 Bd2 Bxc3 Bxc3 Nc6 Bc4 Nf4 O-O d6 exd6 cxd6 Bxg7 Rg8 Bc3 Rxg2+ Kh1 Bg4 Bd5 Ne5 Nxe5 dxe5 Bxg2 Ke7 Bxa8 h5 Bxe5 Ne2 Rfe1 f6 Bf4 Kf7 Rxe2 Bxe2 Re1 Bg4 Be3 f5 Bf4 h4 Re5 Kf6 c4 a5 c5 bxc5 Rxc5 a4 b3 axb3 axb3 Kg6 Re5 Kh5 b4 Bd1 h3 Kg6 b5 Ba4 b6 Bc6+ Bxc6 Kf6 b7 Kg6 b8=Q Kf6 Qd6+ Kf7 Re7+,C40,King's Pawn Game: McConnell Defense,4
L6JFVuik,False,1503940000000.0,1503950000000.0,51,outoftime,white,10+0,ashishv,1694,axelpro446,1501,d4 d5 Bf4 Nc6 h3 Bf5 Nf3 e6 e3 Bd6 Bxd6 Qxd6 Nbd2 Nge7 a3 O-O c4 dxc4 Bxc4 Bg6 O-O a6 Nb3 Nd5 Bxd5 exd5 Nc5 b6 Na4 Ne7 Nc3 Be4 Re1 Qf6 Rc1 Bxf3 Qxf3 Qxf3 gxf3 c6 Ne2 g5 f4 gxf4 Nxf4 Ng6 Nd3 Rfe8 Kh2 Re7 Rxc6,D00,Queen's Pawn Game: Mason Attack,3
LD6016Qi,False,1503860000000.0,1503860000000.0,7,outoftime,white,10+0,axelpro446,1501,plenad,1797,e4 e5 Nf3 Nc6 Nc3 Bb4 d4,C46,Three Knights Opening #2,6
SAG5M52q,True,1504170000000.0,1504170000000.0,154,outoftime,black,10+0,juncinmestrella,1844,sosnovsky,1713,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nxd4 Qxd4 a6 Nc3 e6 Bf4 b5 Be2 Ne7 Bf3 Bb7 O-O Nc6 Qd2 Be7 Rad1 h6 Ne2 e5 Be3 Bg5 Bg4 O-O Bxg5 Qxg5 Qxg5 hxg5 Bxd7 Nb4 c3 Nc2 Rc1 Bxe4 f3 Bg6 Ng3 Rad8 Bf5 Ne3 Bxg6 Nxf1 Bxf7+ Rxf7 Nxf1 Rfd7 Ne3 Rd2 Rb1 Kf7 Ng4 Re8 Nf2 Kg6 Ne4 Rd5 g4 a5 b4 a4 a3 Red8 Kg2 Rd1 Rb2 Ra1 Nc5 Rxa3 Rc2 Rd1 Ne4 Rd3 Kg3 Ra1 Nc5 Rdd1 c4 bxc4 b5 Rab1 Nxa4 Ra1 Rxc4 Rd4 Rc6+ Kh7 Nb6 Rb4 Rc5 Rab1 Rxe5 Rxb5 Nd7 Rxe5 Nxe5 Ra1 h4 gxh4+ Kxh4 Ra5 f4 Ra4 Kg5 Ra5 Kf5 g6+ Kf6 Ra6+ Kg5 Ra5 Kf6 Kh6 g5+ Kh5 Nf7 Ra6+ Ke5 Kg4 Nd6 Ra5+ Ke4 Ra4+ Ke5 Rxf4 Ne4 Rf1 Kd4 Re1 Nd6 Kxg5 Nf7+ Kf6 Nh6 g5 Ng4+ Kf5 Ne3+ Rxe3 Kxe3 g4 Kf2 Kf4 Kg2 g3 Kf1 Kf3 Kg1 g2,B32,Sicilian Defense: Open #3,7
Lh1ZeVsn,True,1504170000000.0,1504170000000.0,75,outoftime,white,10+0,juncinmestrella,1846,panisaggg25,1778,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bc4 e6 Qe2 Be7 Be3 O-O O-O Qc7 a3 Nbd7 h3 b5 Ba2 Bb7 f3 Rfe8 Rad1 Rac8 Rfe1 Nb6 Qd2 Nc4 Bxc4 Qxc4 Nce2 d5 exd5 Nxd5 c3 Qc7 Bf2 h6 Ng3 Bg5 Qd3 Nf4 Qc2 e5 Ndf5 g6 Nd6 Ba8 Qb3 Re7 Nxc8 Qxc8 Ne4 Bxe4 Rxe4 Qf5 Rd8+ Kg7 Ra8 Nxh3+ gxh3 Qxf3 Qc2 f5 Rxe5 Rxe5 Ra7+ Kh8 Bd4 Be3+ Kh2,B90,Sicilian Defense: Najdorf |  Lipnitsky Attack,11
NM3n8HW8,True,1504140000000.0,1504140000000.0,74,outoftime,black,10+0,alfredgjoncari,1789,juncinmestrella,1838,e4 e6 d4 d5 Bd3 c5 c3 Nc6 Be3 Qb6 Qd2 Bd7 Nf3 c4 exd5 exd5 Be2 Nf6 O-O Be7 Bf4 Ne4 Qc2 Bf5 Qc1 Rc8 Re1 h6 h3 g5 Bh2 g4 hxg4 Bxg4 Ne5 Bg5 f4 Nxe5 Bxg4 Nd3 Qc2 Nxe1 Qe2 Nd3 fxg5 hxg5 Bxc8 Qh6 Bd7+ Kxd7 Qg4+ Kd8 Qh3 Qxh3 gxh3 Rxh3 Be5 g4 Na3 f6 Bb8 f5 Rf1 Rg3+ Bxg3 Nxg3 Rd1 f4 Kg2 Ne4 Rxd3 cxd3 c4 d2,C00,French Defense: Schlechter Variation,5
78QLmdb2,True,1504140000000.0,1504140000000.0,56,outoftime,black,10+0,karmaboanil,1711,juncinmestrella,1766,f4 e6 Nf3 d5 e3 c5 c3 Nc6 a3 Qb6 d4 Bd7 b3 Rc8 Bb2 cxd4 cxd4 Na5 b4 Nc4 Ra2 Nxe3 Qd3 Nc2+ Kf2 Nf6 Bc3 Ne4+ Kg1 Nxc3 Nxc3 Bxb4 Rxc2 Bxa3 g3 O-O Ng5 f5 Nf3 Rc4 Ne5 Be8 Kg2 Rxd4 Qe2 Bc5 Na4 Rxa4 Rxc5 Qxc5 Qd1 Ra2+ Kh3 Rf6 Be2 Rh6+,A02,Bird Opening,1
CF4kOTbS,True,1496180000000.0,1496180000000.0,80,outoftime,black,10+0,skulll1,1735,1111112222,1649,e4 e5 Nf3 Qf6 d3 h6 Be2 Ne7 Nc3 c6 d4 d6 Be3 Ng6 dxe5 dxe5 g3 Bb4 Bd2 Bh3 a3 Bxc3 Bxc3 Bg2 Rg1 Bxf3 Bxf3 O-O Qe2 Na6 O-O-O b5 Bh5 Nc5 Bb4 Nxe4 Qxe4 Qg5+ f4 Qxh5 Bxf8 Rxf8 f5 Ne7 g4 Qxh2 g5 g6 gxh6 Qxh6+ Kb1 Nxf5 Qxf5 Re8 Rdf1 Qg7 Qxe5 Rxe5 Rd1 Re8 Rd7 a5 Rd6 c5 Rb6 b4 axb4 cxb4 Rb5 Qd4 Rgg5 Re1+ Ka2 a4 Rgc5 b3+ cxb3 axb3+ Rxb3 Qxc5,C40,King's Pawn Game: McConnell Defense,4
jl43hHmo,True,1495830000000.0,1495830000000.0,116,outoftime,black,10+0,kombat_ace,1643,skulll1,1722,e4 e5 Nf3 Nf6 Nc3 Bb4 d3 Bxc3+ bxc3 d5 exd5 Qd7 c4 e4 Ne5 Qf5 Bb2 exd3 Bxd3 Qg5 O-O O-O f4 Qh4 g3 Qh3 Be2 h5 Rf3 Bg4 Rf2 Bxe2 Qxe2 Ng4 Nxg4 Qxg4 Qxg4 hxg4 Re1 Na6 Re5 Nc5 Ba3 b6 Rfe2 f6 Re7 Rf7 Re8+ Rxe8 Rxe8+ Kh7 Bxc5 bxc5 Ra8 c6 dxc6 Rc7 Kf2 Kg6 a3 Kf5 Ke3 g5 fxg5 Kxg5 Rg8+ Kf5 Ra8 Rxc6 Rxa7 Re6+ Kf2 Re4 Ra5 Rxc4 Ke3 Rxc2 Kd3 Rxh2 Rxc5+ Kg6 Rc2 Rh3 Rg2 Kf5 Rf2+ Ke5 Re2+ Kd5 Re3 Kc5 Ke4 Rh5 Kf4 Rg5 Re6 Rg6 Re1 Kb5 Ra1 Ka4 Ra2 Rg5 Ra1 Rg7 Kf5 Rg5+ Kxf6 Rc5 Kg6 Rc3 Rg1 Rc5 Kh6 Kxa3,C42,Russian Game: Three Knights Game,5
CZ5SVUxo,True,1495440000000.0,1495440000000.0,94,outoftime,black,10+0,slavik-1991,1828,skulll1,1694,d4 c6 c4 d5 e3 Nf6 Nc3 g6 Nf3 Bg7 h3 Na6 a3 Nc7 Bd3 dxc4 Bxc4 Be6 Bd3 Ncd5 O-O O-O Ng5 Nxc3 bxc3 Bd7 e4 Qc8 e5 Nd5 c4 Nb6 Qf3 Bf5 Ne4 Bxe4 Qxe4 Qf5 Qe2 Qd7 Be3 e6 Rad1 Rad8 f4 Qe7 c5 Nd5 Bd2 f5 exf6 Qxf6 Qe5 Qxe5 fxe5 Rxf1+ Rxf1 Rf8 Be4 Rxf1+ Kxf1 Kf7 Ke2 h6 Kf3 g5 g3 Bf8 Ba5 Be7 Bxd5 exd5 Bc7 Ke6 Kg4 Bf8 Kh5 Kf7 a4 Kg7 a5 Be7 Bd6 Bd8 e6 Bxa5 Be5+ Kf8 Kxh6 Ke7 Kxg5 Bd2+ Kg6 Kxe6,D10,Slav Defense,4
U3GJ4uyh,True,1491730000000.0,1491740000000.0,87,outoftime,white,10+0,davoodshadi,1728,arsenelupin1620,1576,d4 d6 c4 Nf6 Nc3 c6 h3 e5 Nf3 exd4 Nxd4 c5 Nb3 Be6 e3 Nbd7 Be2 d5 cxd5 Bf5 g4 Be4 f3 Bd6 Nxe4 Nxe4 fxe4 Qh4+ Kd2 Ne5 Bb5+ Ke7 Kc2 c4 Nd4 Rhc8 Nf5+ Kf8 Nxh4 Nd3 Nf5 Be5 Nd4 a6 Ba4 b5 Kb1 bxa4 Qxa4 Rab8 Qxa6 c3 Qxd3 c2+ Nxc2 Rc3 Qa6 Rc5 Qa7 Rcb5 Qxb8+ Rxb8 a4 g5 a5 Ra8 a6 Ke7 Nd4 Kd6 a7 Kc5 Ra5+ Kb6 Rb5+ Ka6 Rb8 Kxa7 Rxa8+ Kxa8 Bd2 Kb8 Kc2 Kc8 Ra1 Kb8 Nc6+,A53,Old Indian: Czech Variation |  with Nc3,6
rOIxos8q,True,1491710000000.0,1491710000000.0,111,outoftime,white,10+0,arsenelupin1620,1560,soemojo,1686,e4 Nc6 Nf3 Nf6 Nc3 d6 Bb5 Bd7 d4 e5 dxe5 dxe5 Bxc6 Bxc6 Qxd8+ Rxd8 Nxe5 Nxe4 Nxe4 Bxe4 O-O Bd6 Re1 Bxc2 Ng6+ Kd7 Nxh8 Rxh8 h3 Re8 Rxe8 Kxe8 Be3 b6 Re1 a5 Bxb6+ Kd7 Bxa5 Bf5 b4 Be6 a4 h5 Rd1 g5 b5 Kc8 Bd2 g4 h4 Bb3 Ra1 f5 a5 f4 a6 Kb8 Rb1 Bc4 Bb4 Be5 Ba5 g3 f3 Bf6 Rc1 Bxb5 Bxc7+ Ka8 Bxf4 Bxh4 Ra1 Bf6 Ra5 Be2 Rxh5 Bd4+ Kh1 Bf2 Re5 Bc4 Be3 Bd3 a7 Bxe3 Rxe3 Bg6 Ra3 Be8 f4 Bd7 Ra5 Bc8 f5 Bd7 f6 Be8 Rf5 Bf7 Rg5 Kxa7 Rxg3 Kb7 Rg7 Kc6 Rxf7 Kd6 Rh7 Ke6 f7,B00,Nimzowitsch Defense |  Declined Variation,3
XegwJtMB,True,1490590000000.0,1490600000000.0,80,outoftime,black,10+0,arsenelupin1620,1585,lsm17,1697,e4 c5 Nc3 d6 Bc4 a6 a3 b5 Ba2 Nf6 Nh3 Nc6 d3 h6 Nd5 e6 Nxf6+ Qxf6 O-O e5 b3 Bxh3 gxh3 Qh4 b4 Qxh3 f4 Be7 Bxf7+ Kxf7 fxe5+ Ke8 exd6 Bxd6 Bf4 Bxf4 Rxf4 Rf8 Rxf8+ Kxf8 bxc5 Nd4 e5 Nf3+ Kf2 Ke7 Qxf3 Rf8 Qxf8+ Kxf8 c6 Ke7 a4 Qf5+ Kg2 bxa4 Rxa4 Kd8 Rxa6 Qxe5 Rb6 Kc7 Ra6 Qb5 Ra7+ Kxc6 Rxg7 Qb2 Rg6+ Kd5 Rxh6 Qxc2+ Kf3 Qxd3+ Kf2 Qd2+ Kf3 Qxh6 h4 Qxh4,B23,Sicilian Defense: Closed Variation,3
163wUb50,True,1490590000000.0,1490590000000.0,71,outoftime,white,10+0,arsenelupin1620,1574,alejandropert,1561,e4 e5 Nf3 d6 Bc4 Be7 d4 Nc6 d5 Na5 Be2 Nf6 Bd2 c6 b4 cxd5 exd5 Nxd5 bxa5 Bf6 Bb5+ Bd7 Bxd7+ Qxd7 c3 Rc8 O-O O-O Re1 Rfe8 Bg5 e4 Bxf6 Nxf6 Ng5 Qf5 Nxf7 Kxf7 Qb3+ Kf8 Qxb7 Qxa5 Nd2 d5 h3 Qxc3 Nb3 d4 Rec1 Qb2 Rxc8 e3 Rxe8+ Nxe8 Qf3+ Kg8 Nxd4 Qxa1+ Kh2 Qxd4 fxe3 Qd6+ g3 Qd2+ Qg2 Qxe3 h4 Nf6 Kh1 Ng4 Qg1,C41,Philidor Defense #4,6
NxlI7Q5a,True,1490530000000.0,1490530000000.0,123,outoftime,white,10+0,hezarfen,1651,arsenelupin1620,1573,e4 Nc6 Nf3 e5 Nc3 d6 Bc4 f5 d3 Nf6 Ng5 d5 Nxd5 Nxd5 Bxd5 fxe4 Nf7 Qxd5 Nxh8 exd3 cxd3 Qxg2 Rf1 Nd4 Qh5+ g6 Qxe5+ Be6 Qxd4 Rd8 Qe4 Qxe4+ dxe4 Bb4+ Ke2 Bc4+ Kf3 Bxf1 Bg5 Rd3+ Be3 Bh3 Rc1 c6 a3 Bd2 Rd1 Kf8 Rxd2 Rxd2 Bxd2 Kg7 Bc3+ Kg8 Kf4 b5 Ke5 a5 Kd6 b4 axb4 axb4 Bd4 g5 Kxc6 h5 Ng6 Kf7 Ne5+ Ke8 Kc5 g4 Kxb4 h4 Ng6 Bg2 Nxh4 Bxe4 Kc5 Ke7 b4 Kd7 b5 Kc7 b6+ Kb7 Be3 Kc8 Kd6 Kb7 Ke5 Bc6 Nf5 Bd7 Ne7 Be8 Kd6 Ba4 Nd5 Bc6 Nf6 Ba4 Nxg4 Be8 Nf6 Bg6 h4 Bf7 h5 Be8 h6 Bg6 h7 Ka6 h8=Q Kb5 Ne8 Be4 Qb2+ Kc4 Qd4+ Kb3 Kc5,C46,Three Knights Opening,5
yUEBneli,True,1488110000000.0,1488120000000.0,143,outoftime,white,15+10,sharkey101,1873,gromistom,1833,e4 e5 Nf3 Nc6 Bb5 d6 c3 Bd7 d4 Nf6 Nbd2 Be7 O-O O-O Re1 Nb8 Bc4 Bg4 Qb3 Nc6 Qxb7 Qd7 Bb5 Rab8 Qa6 Rb6 Qa4 a6 Bxc6 Qxc6 Qxc6 Rxc6 dxe5 dxe5 Nxe5 Re6 Nxg4 Nxg4 Nf3 Bc5 Nd4 Rfe8 f3 Bxd4+ cxd4 Nf6 Bd2 Rb8 Bc3 Reb6 d5 Nd7 Rad1 Kf8 a3 f6 b4 Ne5 Bd4 R6b7 Bc5+ Ke8 f4 Nc4 Ra1 Nb2 Bd4 Nd3 Rf1 a5 Rad1 Nxb4 axb4 axb4 e5 fxe5 fxe5 b3 Bb2 Ra8 e6 Ra2 Rf2 g6 Ra1 Rba7 Rxa2 Rxa2 h3 Ke7 g4 Kd6 Rd2 Ra4 Rd3 c5 Rxb3 Kxd5 e7 Ra8 Re3 Re8 Kf2 c4 Bc3 Kd6 Bf6 Kd5 Ke2 Kc5 Kd2 Kb4 Kc2 Kc5 Kc3 Kd5 g5 Kc5 Re5+ Kd6 Kxc4 Rc8+ Kd3 Re8 Kd4 Kc6 Re6+ Kd7 Kd5 Kc7 Rc6+ Kd7 Rd6+ Kc7 Ke6 Kc8 Rd8+ Rxd8 exd8=Q+ Kb7 Kd6 Ka7 Kc6,C62,Ruy Lopez: Steinitz Defense,6
uPzqP2FV,True,1503750000000.0,1503750000000.0,160,outoftime,black,10+0,nimeni21,1935,behrooz36tehran,1867,d4 d5 c4 dxc4 e3 Nf6 Nf3 Bf5 Bxc4 e6 O-O Bd6 Nc3 O-O e4 Nxe4 Re1 Nxc3 bxc3 a6 a4 Nc6 a5 h6 h3 Kh8 Bb2 Rb8 Bf1 b5 axb6 Rxb6 Bc1 a5 Bd2 Rb2 Qa4 Qa8 Bb5 Ne7 Qxa5 Qb7 Ba6 Qb3 Bf1 Nd5 Qa4 Qxa4 Rxa4 Rc2 c4 Nc3 Bxc3 Rxc3 c5 Bf4 Ne5 Bxe5 Rxe5 Bc2 Ra7 Rd8 Rxc7 Rxd4 Rxf7 Rd1 Re3 Rxc5 g3 Bg6 Rf8+ Kh7 Kg2 Rf5 Rxf5 exf5 f4 Rd2+ Re2 Rd7 Kf3 Bh5+ g4 fxg4+ hxg4 Bf7 Re3 Bd5+ Kg3 Ra7 Bd3+ g6 Re5 Ba2 f5 gxf5 Bxf5+ Kg7 Rc5 Ra3+ Kh4 Ra7 Re5 Bf7 Rc5 Re7 Rc8 Re1 Rc7 Rh1+ Kg3 Kf6 Kg2 Rd1 Kg3 Rd2 Kh4 Rh2+ Kg3 Rh1 Rc6+ Kg5 Rc7 Bd5 Rg7+ Kf6 Rg6+ Ke5 Rg7 Rg1+ Kh2 Rg2+ Kh3 Kf4 Rh7 Rg3+ Kh4 Rg1 Kh5 Rh1+ Kg6 Bc6 Rxh6 Be8+ Kg7 Rc1 Rf6 Rc7+ Kg8 Kg3 Rf8 Ba4 Bh7 Bb3+ Kh8 Rc6 Bg8 Rh6+ Bh7 Rxh7+,D25,Queen's Gambit Accepted: Normal Variation,7
kJwtZMT4,True,1503750000000.0,1503750000000.0,76,outoftime,black,10+0,rex123,1708,behrooz36tehran,1887,e4 e5 f4 Nc6 Bc4 exf4 Nf3 Be7 O-O Nf6 e5 Bc5+ d4 Nxd4 Nxd4 d5 Bb5+ c6 exf6 cxb5 Re1+ Be6 Bxf4 Qxf6 Be5 Qg6 Kh1 O-O c3 f6 Bd6 Bg4 Nf3 Bxf3 Qxf3 Bxd6 Qxd5+ Kh8 Qxd6 Rad8 Qg3 Qc2 a4 Qxb2 Na3 a6 Reb1 Qe2 axb5 Rd3 Qe1 Qh5 bxa6 Re8 Qf1 Rd7 Rxb7 Rdd8 a7 Qd5 Rb8 Rxb8 axb8=Q Rxb8 Rd1 Qc5 Nb5 h6 Nd6 Kh7 Qd3+ g6 Ne4 Qe7 Qh3 Rb7,C33,King's Gambit Accepted |  Bishop's Gambit |  Maurian Defense,6
01SY3OrQ,False,1491610000000.0,1491610000000.0,138,outoftime,black,15+0,citrus2014,1537,shijima220,1500,e4 c5 Bc4 d6 Qf3 Nf6 d3 Bg4 Qg3 Nc6 c3 h5 h3 h4 Qe3 Bh5 Nf3 g6 Qe2 Qb6 b3 Ne5 O-O Bxf3 gxf3 a6 Bf4 Nxc4 dxc4 Nh5 Be3 Bg7 Nd2 Bxc3 Rfd1 Bxa1 Rxa1 Qc7 Kf1 Qd7 Ke1 Qxh3 Qf1 Qxf1+ Nxf1 e5 Rd1 Nf4 Bxf4 exf4 Rxd6 Rd8 Rb6 Rd7 Nh2 O-O Ng4 Kg7 Ne5 Re7 Ng4 Rd8 Kf1 Red7 Kg2 g5 Ne5 Re7 Ng4 Rd2 a4 Rdd7 a5 Re6 Rxe6 fxe6 Ne5 Rc7 Kh3 Kf6 Ng4+ Kg6 Nh2 Rd7 Kg4 Rd2 Kh3 Rxf2 Ng4 Rxf3+ Kg2 Rg3+ Kf2 Rxg4 Kf3 Rg3+ Ke2 h3 Kd2 h2 Kc2 h1=N Kb2 f3 Ka3 f2 Ka4 f1=N b4 cxb4 Kxb4 Nd2 Kc5 Nxe4+ Kb6 Rc3 Kc7 Rxc4+ Kxb7 Nc3 Kxa6 Na4 Kb5 Rf4 Ka6 e5 Kb5 g4 Ka6 Nc3 Kb6 g3 Kc5 g2 Kd6 Nf2 Kxe5 Re4+,B20,Sicilian Defense: Bowdler Attack,3
giUUwSvx,True,1503550000000.0,1503550000000.0,41,outoftime,white,10+0,gingerthecookie,1742,qchuong,1785,e4 e5 Nf3 Nc6 d4 exd4 Bc4 h6 O-O Nf6 e5 Ng4 Nxd4 Ngxe5 Nxc6 Nxc6 Re1+ Be7 Qf3 O-O Bxh6 gxh6 Qg4+ Kh8 Qh5 Bg5 Bxf7 Qf6 Re8 Rxe8 Bxe8 Qxb2 h4 Qxa1 hxg5 Qxb1+ Kh2 Qxc2 Qxh6+ Qh7 Kh3,C44,Scotch Game: Scotch Gambit,7
sWtq0Mpf,True,1489620000000.0,1489620000000.0,127,outoftime,white,10+0,alakard,1833,dx2j,1738,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 a3 cxd4 cxd4 Bd7 b4 Rc8 Be2 Nge7 Bb2 Nf5 g4 Nxb4 axb4 Bxb4+ Kf1 Ne7 Qb3 Ng6 h3 Nf4 Nc3 Bxc3 Qxb6 axb6 Bxc3 Rxc3 Ra8+ Rc8 Rxc8+ Bxc8 Bb5+ Bd7 Bxd7+ Kxd7 Ke1 Ra8 Kd2 Ra3 Ng5 Rd3+ Kc2 Ke7 Rb1 h6 Nh7 Rxd4 Rxb6 Rc4+ Kd2 Rc7 h4 Ng2 h5 Nh4 Ke3 Rd7 f4 d4+ Kd3 Ng2 f5 exf5 gxf5 Nf4+ Kd2 Nd5 Rb5 f6 e6 Rc7 Kd3 Nf4+ Kxd4 Kd6 Rb6+ Ke7 Ke4 Nxh5 Kf3 Rc3+ Ke4 Rc7 Kf3 Ke8 Kg4 g5 Kxh5 Rxh7 e7 Rxe7 Rxf6 Kd7 Rxh6 Re8 Kxg5 Kc7 f6 b6 f7 Re5+ Kf6 Re1 f8=Q Rf1+ Ke7 Rxf8 Kxf8 Kb7 Ke7 Ka6 Kd7 Ka5 Rh5+ b5 Kc6 Ka4 Rxb5,C02,French Defense: Advance Variation |  Main Line,11
b0etXRK2,True,1489620000000.0,1489620000000.0,64,outoftime,black,10+0,pizzalberto,1587,alakard,1811,e4 c6 d4 d5 e5 Bf5 Nf3 e6 Bd3 Bxd3 Qxd3 c5 c3 cxd4 cxd4 Nc6 Nc3 Rc8 a3 a6 O-O Nge7 b4 b5 Bg5 h6 Bh4 Qb6 Ne2 Nf5 Rac1 Be7 Bxe7 Nfxe7 Rc3 O-O Rfc1 a5 bxa5 Nxa5 Rb1 Rxc3 Nxc3 Rc8 Nxb5 Qc6 h3 Nc4 a4 Qa6 Qb3 Nf5 Rc1 Rb8 Qb4 Qb6 Qc3 Ra8 Nd2 Nxd2 Qxd2 Rxa4 Nd6 Nxd6,B12,Caro-Kann Defense: Advance Variation |  Short Variation,7
qTCNlOrr,True,1503220000000.0,1503230000000.0,51,outoftime,white,10+0,mrmaccc,1882,avichal,1873,d4 Nf6 c4 c5 e3 cxd4 exd4 d5 Nc3 Nc6 Nf3 Bg4 Be2 dxc4 O-O Bxf3 Bxf3 e6 Bxc6+ bxc6 Qa4 Qb6 Qxc4 c5 Be3 Rc8 Qa4+ Nd7 d5 e5 f4 Qxb2 Rac1 exf4 Rxf4 Bd6 Rxf7 Kxf7 Qxd7+ Be7 Rf1+ Kg6 Qxe7 Qxc3 Qd6+ Qf6 Rxf6+ gxf6 Bxc5 Rhf8 Qxf8,B13,Caro-Kann Defense: Panov Attack |  Modern Defense |  Mieses Line,12
arzbKwo8,True,1502790000000.0,1502790000000.0,92,outoftime,black,10+0,nitxcool,1796,avichal,1875,e4 c5 Nf3 d6 c3 Nf6 d3 Nc6 Bg5 Bg4 Be2 e6 h3 Bh5 Nbd2 Be7 Qb3 Qc7 g4 Bg6 Bxf6 Bxf6 h4 h5 g5 Be7 d4 cxd4 cxd4 Rc8 Rc1 Qb6 Qxb6 axb6 Bb5 O-O O-O Nb4 a3 Na6 e5 dxe5 Nxe5 Bf5 f4 f6 Nec4 fxg5 hxg5 Nc7 Nxb6 Nxb5 Nxc8 Bd8 Nf3 Bg4 Ne5 Nxd4 Rc4 Ne2+ Kg2 g6 Nd6 Kg7 Rf2 Bb6 Nxg4 Bxf2 Nxf2 Nxf4+ Kg3 Ne2+ Kg2 Nf4+ Kg1 Ne2+ Kf1 Ng3+ Ke1 h4 Rc7+ Kg8 Nde4 Nxe4 Nxe4 h3 Nf6+ Rxf6 gxf6 h2 Rg7+ Kh8,B50,Sicilian Defense: Delayed Alapin,5
